;avg_spending;favorite_purchase_cluster;likes_sales;favorite_browse_cluster
80df6508079146c1b398293ca16b622c4ed4d19d;250;3;1;3
80ecbc59fc548c802d0fc17d975ebf763a59eacd;380;0;1;2
80f4de06bd3dd56c356af85905fdb8bab2ae3562;900;7;0;1
811497a303069f04a72432f836e2274f3337f5a6;574;6;1;6
8117f4c6fa4832b48922741441d44e2b3f774243;377;3;1;3
811d234f85b6b1c9e7ce44d6f471068acb0aa5dc;220;9;1;9
814b0a3d681dcaaf974dd8b6760dc0a0b47a384d;385;0;0;1
814ca71c0f8d70476e9f101160409d44ae7d4e83;310;2;1;2
815d2cba5c17001f7ad817fd0a1dece2a91c9469;660;2;1;2
8163b880e02be8799df399080f45d284e7ba6c74;500;2;0;2
81686ca4b795632d5659dd7f90b2f61e4d5a23a7;440;2;1;2
817b866a63235d7496de7f918e514327a2c1d32b;135;9;1;9
81a388dd1eef159271a19dfd9deaaf7f564cc62f;320;1;1;1
81be74dc0b5f2ab0837a9b81ddb18f265a7bafeb;310;2;1;0
81d3c78ba25eec51622970572113de2048a57916;460;3;0;2
81dbe69f281ca24946f8ae6303ed8d527b5250f2;269;1;0;1
81ebb80cc6ba1cbd486d62c0de0a375da70d028c;180;1;0;1
820ec0355c5e6fd84e6b1d5f1ca0364183fd3cee;440;1;1;1
82253587502f421eaad766bc5d86e6f496513cf0;0;2;0;0
82406615b059aca871c38dd3a3dd575b07e86728;272;9;1;0
8260fcd9106baff78528d4abc15393fd9670f920;1962;6;1;6
826e8a361fa0882466be166ba938cdc0646e6fa6;654;2;1;3
8279e698709c4e3a42911e514e2cf23ee442b607;620;9;1;1
827a5999d4a37c672c343aca7dd04cc5a7e7835b;430;0;0;1
827e10b2d5b92414e1d72eb9667f0421235d6ada;350;2;1;2
82866f40fef49be5655bed07866e7341b57455f5;1093;0;0;2
829066d34902db7c2218f5a06768900008caf520;470;2;1;1
82b8080b60350d7d784900c259dc8fbed8d10100;713;0;1;9
82be8a873322b5dc99674596fe3b918a57868af8;140;1;0;3
82bee03f6a0b59c4b98cbd2a17f587c068591bd3;210;6;1;6
82c13c45f426adee138f4b82d67ad4b50459b161;1810;7;0;2
832f414cd0f2c367311ab8e8b1fbca00be09b4df;400;2;0;2
83380d789662389ffe5d615fb15127730d923ef3;390;7;1;7
833ccdb6133f0dd0900d5baf227a6d31c11afce0;645;0;0;9
835000a8cc74d3c1ffcba0a535788a1316a94a4e;233;9;1;2
835c945d19bfc08d914dddb798e79a83fae3bbee;210;1;1;6
8368c8b922a63181ecd1f0973ad19c7eba70571b;535;3;0;7
836cdf632016f0cfa2b86a3cb2db884dae2c856b;170;3;1;3
838a06f0377e797665ac6f86d633ef04ac2b0f93;700;2;1;2
83a981e8c2c86c49c19ae1203831fcd6d29209c2;522;0;1;0
83ab35e2c437ddf66b376c960a0310574ee7d3e9;310;9;1;9
83b4c9850d474598078080c6775340fb3a9c658f;1148;2;0;2
83c259f33b808177c0ab2af7b47bd7228fa15582;800;7;0;7
83c87c1d5e4bf6d4d56501c5b8ccb4dc738a541b;330;0;1;9
83d15a29bc635b6e4cb9d4c097bc6e54e35051bb;687;1;1;1
8402d4cde72017d55a95d6fd8b41be7f5cc9c7d8;1729;2;0;2
841cf1219a2f821a9691d55e1ef485803dae1dfa;465;1;1;1
8434f119d6e14425f0b1a4dc95e145fcb5c49bc2;390;1;1;1
84472e552b1da15cfb99a6778751ea39b32614d7;150;2;1;2
84a410787d73208c678ea014d6d1a23db5b760e7;320;7;1;7
84acefce642c8d4fe5c8999e9c1d1874f8767680;1080;9;1;9
84ba2c7db8524b4798686cf7280e165018bd5e6d;320;2;1;0
84eb6e25248434bdcba3eeb1b5924dfb9751e2fd;1156;0;0;2
84fb2206fc40f52d6b5e054149313535cb8d46d3;250;2;1;1
8504b2df54a2d862c3619d0f62dd1caa1db306e3;640;7;0;1
851121d6234c4e6d4c622d235b4424df3c4bacf1;2853;3;0;3
851241f86da9b6acb45ea190783d573014a736c6;700;2;1;2
852bba1babe1522cdf53b325e8918a7f4710a143;240;2;1;3
852c15aed29af216c463cd806d664342fa0080fd;0;2;0;2
853e9699b183edcf1fd99b120a60e5df242383c8;700;7;0;7
857c51bfc9ae7d9d7a83f18182102462c84c8c97;881;1;1;1
85886f62b9795119139121e705a7be7a1e5532fe;190;3;0;2
858c9a230456463f26631debfcad8ddebf420394;597;3;1;0
8590d34dde632c65ba88f91b7505ef522fb39b81;634;1;1;1
859245efeeeabd71ae7af157e02fbe48ac5bac30;354;2;1;1
85a4a8b938275eede61ac6877eb5f608e213cd41;405;9;1;9
85ac2750224bbf38b2b9a396f397fb20ae0bd176;690;2;1;2
85b1a1af0e0ba91ff1d5bd6927f6127b749ed884;955;9;1;2
85d57838131ca60dffa40ee1b66a29ff4b1c8d61;1371;9;1;9
85ead9ddbe2b979087b49b29c1434be3cd878c0d;300;3;1;1
85eb222197be9e7be392bf49066a6b0ed78cd059;350;2;0;9
85fe25bd4781029264323355fc5cd5dd4fbfb634;410;2;1;2
8601788890050259c3c41312f09999f0f3f7d923;425;2;0;2
86138282a33ecb14ffbc823f688a21244c76dc05;1120;1;1;7
8615cc9f958e988c8bcd2b25a4e42eba0626a195;404;9;1;9
86350f3bd36479a3089949958dc69b5ae866022c;809;5;1;5
867aadd5361f59b255ec44c724f68cee9c71367d;470;2;1;2
867b3ee067aa83a8564c7e396added5d32438491;400;2;1;2
86b22cc4ce6c4aff02eca7bf053bdaba08d5b9cb;490;2;1;2
86c1db5043d75ec17390fd065a7bda6abce67a23;2008;0;0;2
86c2bf34caa1555dbd3a63c72efed9f751588299;699;2;1;2
86d2a558a91b83476901197e6175967fdac0716b;1012;5;1;1
86ebeb6d914c0b7bfdc978df9d9b4903ae46f5af;770;2;1;9
86ed6c6cb4a0de5aa57bc7afc5acb5a8f2030efd;963;0;0;9
86fa1f7057330733f90dedcf4c03d3914b724642;672;3;1;3
8715d73ecdf31ac1abc7e240ebb8150d2670d5a1;849;2;1;7
87327694608451ab2be854beadec6c00f6db5820;297;9;1;9
87438cada89ba40bb16604dcc122ec0a6af90b06;600;2;0;2
875065719eb2c5ecc573f97ebd523eb37e0ec36c;555;7;0;9
875317399e9cd4a95bc2ac671d735a8ec56fbbf9;699;6;0;6
875481a8fdf0e497568030aa46155bdfe5781454;800;7;0;1
876621a5a1986696fbad9213c6b493a01432caa2;455;2;1;1
876c4b33e3108605106c1dda225880f5f41b73c0;695;2;1;0
879ca7d72376549a90ba84705d15e76b91ac9e5c;350;2;1;2
8807c86529d539fcea3d9bc6adbd4a8d8e07c73f;1039;1;1;1
883dff5569f5320ec3629f2dc6eb62361a6792a2;349;0;0;0
883e79b6d17bc4d675355e16e37f9d5cb030ff07;290;2;1;2
885d137118ca614e3662fb48394fe1136507f0cc;498;7;1;6
88673301985960b7a4f5b17e408b4df159d723c6;725;2;0;2
8888d373384263adbbe438ed76e8dbbcabb3c192;404;3;0;3
889193148c1d20188a474600e31bb864247f1060;490;6;1;9
889390c412784c0d391857e83f4520da1c6df64b;770;9;1;9
88bf4f3e87abb40cb846039df67d8a45e5ae12b6;610;0;0;0
88d12a05324872d7176942b213596b4b0d0af0fa;479;9;1;9
890251a5d04701a3cf560144949d49ec715e424f;230;0;0;9
892609bb55afd7f631ceb7a184bb419a242c9220;604;1;1;1
894c2ab068be32b7910b3615b0f1cd95ddf61001;400;2;0;2
8956b49a723ae38b4622837678a612f1df2a4a80;1389;2;1;2
8962c95ef7df672a2e42d0bfadcc860cf844dcc6;290;2;1;2
8970d26000ae016ee77d946f2b91ef1094164576;830;0;0;0
89bb98ec375bf36f059b40c537a44c00295c2e35;1250;0;0;9
89c4bfe02ae9ee99552506b99689a087a17f2c6a;900;2;0;1
89d077600d0b5a4dac8ba22bc462d6ee72b3cde1;540;2;1;2
89d2fb2f6cbc74b77923c860a63a14e349f3e104;505;1;1;6
89da2534ba520f312f3f8a47323e7d81f48cf6f9;400;7;1;1
89e4ac59022d91ac4f5a0906ab69829574c8468b;684;0;0;0
89eaf23a7befd908a89ae0a01ab7d16fe1ad5e16;445;0;0;0
8a1149778cffe91d29011cc24da64fb9d3348fdd;220;9;1;0
8a1746767ff45c3ec98dcfcff0641f06a90fe36f;584;1;1;1
8a1b0100c14b1e453238fa9950673981cad0c559;300;9;1;9
8a2802876c14f63a670ed660a503cbf4fa6a57ca;500;1;1;1
8a354bde6f70640fae2f1d6222d79a3762a9f6c7;310;2;1;9
8a40afb3b6d16e2fcb62ef43afcb96d402844f97;155;9;1;9
8a5d5dedda2b44d28a65de9b3dae47ba349abfd2;695;7;0;7
8a9f05a5e2c41844eb255f92b706561f2011eb13;170;0;0;0
8aaeebbd57b220086b6889b3aced7b070a2b8ab8;1510;7;0;7
8ab00e8f7a182fdecba2aa64971a8b04641fee68;480;3;1;3
8ab9b675409b11a44280ae9da43aed98f3c9bdb5;560;1;1;1
8adde52eefb5433d09761b8d1ea76e442e063d1b;1669;3;1;6
8b022b6e87d5186d9cb0ed657551bdd1dda902f9;240;0;0;0
8b1b40ea3e2302265e769d737bb5296ed95d24be;500;0;0;0
8b2990b5d7f4478b5776adeeca1a2ce592ebb202;450;1;1;1
8b2adf439f9b3a3e433ce461867d45ca90f88017;809;5;1;1
8b33521f18ac2b449abc25a542eea61bc4425846;547;1;1;1
8b5d062f018280bd643509ec6f67927df02c0acd;350;2;1;2
8b6c60b310cb3c9874e8274deb8f8b53b324ee89;150;2;1;1
8b7c85c1f4082271c2eb72df0a61059e07203afb;299;0;0;9
8b81fabd38017e3d246fd8f308d216294c2d627f;260;3;0;2
8b8b8c1b516b06aa652982fb25a173f9d358a8a8;150;0;0;0
8b95d2df62cb634d499f6d4719d9578d0daaa649;648;1;1;6
8c16b616e9fe03dedea0efae1801b7aa7dde4bbe;915;2;0;2
8c408fa791cd1ef1e03e5be13c365e98f0926f53;560;0;0;0
8c44ab536bcc3928541a2bf87a9d1e0d599de4c2;1070;9;1;9
8c69a50c418081abb467fd30d5d22eea5b1a1fe3;767;2;1;9
8c69c2371f0ee8123d80cd9bee4acf14ed2b5e4e;840;9;1;9
8c81e95f8d480779c4dc90351320de79d28690f5;465;2;0;2
8c8c69acbed1f63afd87b0516bf6fede70abbde2;845;1;1;1
8cd3ca7aefdeaef88f807d369b4cd01b00631e8a;490;9;1;9
8cf7e6e9aea7d0a591db84b00662cfde42870f0d;550;3;1;3
8d030639442fa16baccef66f5fc4ac973b7c7aef;729;9;0;0
8d1838e7f22c371a960a0ecbf47dad4e477b8be9;776;2;0;9
8d4c6a3176787f5cd9a672826e4cb478a9e53206;1119;9;1;9
8d669f59a1541a30a53b0c4549cb27b6c4d80bf8;489;1;1;1
8d9ae85c3c15f27c1cafd48052aec2cf7b7036f5;410;1;1;1
8da260e978338c1ea65066d941103ce20c76caf1;530;9;1;9
8da97aaddad4dd06ea5ce4ee4c89847db2137075;276;0;0;0
8db80dd5f4620046925fc95cce60518e509f4e48;400;2;1;2
8dc614f6b24f727ec1daf1274df7a6636473e185;958;3;0;1
8dd3de15367c5b73dcba900a40677091092549db;330;2;1;2
8df7894054b4638d123f619fc4ab686e55a8c943;414;2;0;0
8df78c9ecf0304160c234f7cd53aa51873d23e52;480;0;1;0
8dff2a65fd5225d54582615caa3f8db6cb33b1eb;180;9;1;0
8e225e6a3fc99b7e223fa4dd7450b13786fa123a;664;1;1;1
8e47af1937d8872b85e3f419f17840cb00a7e8c8;344;0;0;9
8e489e5afd7eaf9a3a477a26432f23aa34f7abb9;530;7;1;3
8e5f1f51f21e98632d2069e6369a71c26bcd8846;370;1;0;1
8e61929321fcc12ed72d5184066ca307380df62d;615;3;0;2
8e6fa595a44745a7a112b0152510ee7c55a4a61f;120;7;1;7
8e7362c6af7ecb089fab5cd1015829945731a4fd;500;1;1;0
8e7edbce722b41a6079eec08eb6854ae760ec13b;666;2;0;9
8ea2f4577a8ac19364326498d9c2280042910f07;777;1;0;1
8ea6fc4b698fcf4740d9e3508c2b2358271110a6;800;2;0;2
8ecfcc9944950a3c9abe7b459c52fb6c3fdb1f14;260;2;1;9
8f043e0f27808680d1ce7c0c5318c6f8b2a17985;800;2;0;2
8f064bea2ac584c96803cbf2bb718334f134d483;499;7;0;0
8f1caffc1ea3bf9b59d05a5a99c307346adea673;1269;0;0;2
8f3ca5d2d4298def124f3af52b113775374f2c85;1075;1;1;1
8f5082fcbc85b3d7d60273c694ee972388096b56;724;9;1;9
8f5186703529691146cc9f0735af370c8cfd2961;280;2;1;2
8f802f9893ec708da108f32f47b38df1ba126126;145;0;1;2
8fa05ceb3dab2e87901d7a1a67cbb60b436eb2bf;1420;1;1;1
8fc8cf59d21e563e3541229477de9cc48ad5dfd3;900;9;1;6
8fd43ee175874ccbc50647e31245d4ecc407b084;607;9;1;2
8ff6f84864c599f20b15cd010e0359ce0b1c6009;1160;9;1;9
8ffb55ec18a0dfba7096a79f0b340d78ffee8571;625;1;1;1
90163ca8dd7dfaccfd2bb308cb3feade05ee119d;770;9;1;9
90367b7b567d4949bc51f5b604faa05694e9850d;1482;0;1;1
903ce11fb44637616d7d095f846746bf605b421a;600;2;0;0
904482f973125deb1c8fd33b91282e3de779d106;0;1;0;1
90574bfe83315df18d9502748159e9b945379f15;713;0;1;0
905fffeca516f1171f35c572d15c6f5527a7f3de;1779;0;0;0
90622fa588fcc3a7541dd3ddf476e604c8ea28f3;318;0;0;9
907e8cb04f38ad2bba9a04eccc0b42041c3e9ef6;480;7;0;7
908224a64c58c550ee311d0c8c24c5d5a5f08b29;1239;1;0;2
9089e124412ce0ef98de419635ee1310bd008186;205;9;1;0
909542aad48a22f664d9a2c2162d3532112744f0;347;2;0;9
90a4b6e369956ee53442ba49371bd8bf9d142c78;1000;2;0;2
90aeecf9a521e2c16877983efcbf4121e7aee739;529;0;1;0
90b934d461124a6fa10f4055241a61824860edc7;200;0;1;0
90bd0648a68376ca22086c7d43ae337fec91ff39;350;6;1;0
910c45dc5b5a6ac9150c097b310c45272721e8bd;1068;1;0;1
915ff62708798b3bbc6b244faedb03271c2f6970;250;2;1;2
91690371a7a4b511ccf8bbbf624f82ffdfc6dc52;1228;7;0;1
917d35c9fd35273380e07a2cf7b62047f4e72950;1035;0;0;9
91824c07022103ffb4d3f1e0bcc01f6308c9ce39;1000;2;0;2
919a3d719da9dde49d882403c374cc2039d68fb1;90;6;1;2
91b40e175353b2e7361520510c2bc83bce8f3269;680;2;0;2
91b99671b9341f42f7a94f07a8d340911a7a0d0a;1040;3;1;6
91ce428ee27964065685a54d90b01f08d767ab45;759;1;0;1
91e54c36594fa11515a30cd4aacde270e86a350b;130;9;1;0
91ee784e63c808e3a51c8de616ea99202034bf2e;160;6;0;1
91f676b359369fa720f620111994f8f13fb7c316;575;2;1;2
92014ad4a978d3b5f9e268691016aa941bf7fc25;653;5;1;1
920f19f571df195ea325aff20d91c5e287bdf752;6142;0;0;9
9219e9875f1680fc612d45a57560d4b87867ef48;717;9;1;1
922b10bfb8b93d2ebcebf90b9200371d9e64be09;350;2;1;2
9239610f9b5dca584986cd8287697765b6455e0c;370;9;1;9
92477656ec12aad29609a1cd08108f572c91b0f0;830;0;0;9
92616e3677dcffb03646cf9051f7d8068cf648a9;623;9;1;9
926fcaed28190ed00db626560bb4a63fc3d8eb89;150;2;1;2
92766c2b6b22bf1d507e45db60a9c17c92acc9d1;553;6;1;6
92768db73114b357293a4e52584d2f139b49ca6e;639;0;1;3
92a69053691ab4722b70b871c7831485b7f4cb54;563;9;1;9
92c1af05b9782ab2d274b248440bca935e0dfd55;410;1;0;1
92e475a7b7e8221e8a5e690823c0b70961d90cad;1199;7;1;1
92f31465cb861b0eb0ff95bbd8c4f455fc8dedb9;379;2;0;2
9317ee3605b3630370c3248d5f1263a2665a75a8;120;0;1;9
932b6cc13c0fa085af336d8d010ceed6a54d326c;1460;7;1;1
932f97a4a4c529c860ff2ca2ba7be85f14dfa1b2;200;1;1;0
935898de5515f4f133ab93877941c64c2d895ccb;129;2;0;2
9363bdc692ff510e32c0df65ab5dcffe34524df5;198;6;0;6
936b43d953dd08532b6f9aa3012e04af8fd1fd73;859;1;0;2
936cae77e86301fa770fa6f095df767e3dc7bc09;390;2;0;2
9370a8be7a53dc267ce66c311a41d9c8dd704779;400;2;1;0
93773af18e4b8beedebd9363567ff7a3188b93bd;1600;2;0;2
939ba22323511a289afab71966eddaa4d16c09dd;1039;1;0;1
93a0924d27e7519cc7b4907a7d94d9c38c556de8;1395;9;1;9
93a2678cca28fc987570c3244f4c0ead2a0ac684;679;0;0;9
93a53910ec652d4a82bd1b2810e9d3980b0c903d;320;1;1;1
93da831b3a16c08853d486030d843600320f3ba0;1099;1;1;1
93f0594424878bf4d8a0fb6068abc14bc75c4ef1;180;9;1;9
93fc242e2656fc0e1be700cc058dbc48707f5c4c;338;1;0;1
93fd55bf6714b680008315374b469f79ad438ef0;1161;1;1;1
93fea6b06fa0d4d15429fd6573ef0ff8ff119476;90;9;1;9
94236207b500bcc545b480dc95d76f9fe7578183;560;0;1;9
9425d1c7e33c8ed6b9ae4904eb82172a1e5c3b7e;944;1;0;1
9428381814f4c909d357b54d46860e8097045ec1;539;2;1;2
9429e936ec1aeccbb02b33b5b412b6a93dc00c78;480;2;0;7
943b04d34d53586234c9d11be5bda92bb22bc2ed;870;2;1;1
9459d3e29e1cab63f19beaee81219d99e37a834d;415;2;1;9
94707e36cde85881c586b354870ab6b35980ff1d;250;2;1;2
9472c19473b33ba00b15d32d5a115c45ec5af4c6;300;3;0;1
948ae6bbeef928753f9a951d1337a97f51bb5a7b;512;3;0;9
949aae30885144e2a8a25cc88bcc179f1555c7e4;260;7;1;7
94a0fc3cb8482f24d7d8a971abbcbe9e0e0573c6;249;9;1;0
94a61d9ff6aaeb49243e49591524b6cec2d2f565;338;2;1;2
94a7a5023a10e076f235363f729e8253fe1ff493;1010;7;0;5
94e75c24a21a8b1e8c2cfa1d7fb0d7cc8103aa5b;180;9;1;9
94fb7d728814ccfedbae3b23ee9c770f4a6bb45b;470;1;1;3
951554d2c4cbcff7eb2bc7ed7165f5ff6f9869b3;600;2;0;7
952c6f0c8408ce7f467e180e12f9f9d2fffb4a5b;448;1;0;1
9559d768c60c7fe1562b868f703912f0398cc2e0;645;0;0;0
9587bdb81f39a2c2c63005fed9b5c9030ffea978;456;0;0;9
95aa4390e25d7eaa9299d4359eb26d65bd571839;403;2;1;2
95afc776b95551adb809b70b817d00cf7cb0a5cc;592;9;1;9
96029f94aa63da9e70951f74b0bf3c8432fac40f;300;2;0;2
9617765d19c20868298844cefe833ee62c5f2729;165;0;0;2
961f93f9702135aa61b85f2019bc67ac3902e316;150;2;1;2
96222f1eb598fb50df09099e55a2e1e32a28588c;190;6;1;6
962a77085d07cd4c85abd68e2dc57a6b4f7d3e3b;460;0;1;2
96350e8a35a8f224391b5dabedf74481816e4383;519;1;1;1
96404cd7b6550203561eb3a278b7163a3865934e;964;9;1;9
96824d92f71e88f43521b6e6c976162852e2f39a;880;3;1;3
968a6d3e2a74318fdf42e6b46fb479153cce5106;825;0;0;1
968df8d642fafb87b141fbea42eaf009df187a6c;120;0;0;0
969de16a1ca3368d77eaa0215c675fbae1881247;530;1;1;1
96a23126075cf4c943da8b6877a9a5eecf1cb57f;200;9;1;6
96c157d4776eda6fbfd1570cc69695762b254de8;1450;2;1;9
96cd64c230a3bc1545e3b6edc9e966a8b8c0d9c1;1000;2;0;2
96ce6754b180e7d3e8a6f17968bfa7a9def351be;590;9;1;9
96d1515be4a1048099132cfe0265335b9ea6617d;300;7;0;6
96d72a898b6042c38b94f088c70a392372b29284;385;2;1;9
96de1e0235e5004a2b3d077b71128917bb85a206;500;3;0;3
970bce45ab3b0c09c251d1af063994970ed85d9d;370;1;1;1
97404e3d1e0191a09ec2a38ab40a9b8e009fa47b;615;3;1;3
9750ece9f9562abf13a09231ba1abff65c129a87;849;9;1;0
975e71faacc2865dadcac62063040e319cac94da;432;0;0;2
9766318124b43109aa73bcda7c752074d02db10d;1328;0;0;7
97a2f9d95487022e004a7b22084df1720220c4ac;1683;3;0;3
97a54822a46a0aed8b5106dc1120c1c22736e9df;1425;1;0;3
97b80941891c3a5028e229123924c07d9dd308cd;958;1;1;1
97d4b0006e46a689e92c7c5b2ef5268d98ed35e7;420;0;0;2
97ddc0af562751346d9c27ac3bde2fae5d7ba317;420;1;0;6
97e2ec63df8880bd5be08b540f501f974a778840;140;6;1;1
97e7e4eafc0b92319f0a6c645827f2c7df640614;400;7;1;7
97f14b4cff8cec0954fbe3e0a1364cd3c46667c7;510;2;1;0
98059af2eed4a92216d54c696c24e38b32a1f1d6;379;2;0;2
9815c218c7abc6d292b8aef3cd835c773f8de90f;326;0;0;2
9856f48a60ed7e4d9db3ad8f038362eb45e14d7d;879;2;1;3
9859cdadeaace47196efe7aa061d81bf8cc8bf3a;150;9;1;9
9879dbed832d2760d18543ca20495d1aad25c365;675;1;1;1
98ca15b39659d9842679c01a3a249418ab2456ef;1099;1;1;1
98dd673eccd7fde9373ef5d311d7bee22d15c44a;589;1;1;1
98e6c223375cd60f81d1e0bfddebc46312d6491c;290;1;1;1
98f4a1551477f8b71c26a977513cd14012d0fecf;185;1;1;1
99096734c1c5da0a9ee94de2359eab6806bb7902;150;2;1;2
9930e665b7eef58ad4b7986f12f675f06c8df570;260;2;1;2
998e25b0b0fab5f93038853b907e8f2cd04d29ac;370;2;1;2
99b136ba86ac73ea3d3e40553ab5d28490bdef92;270;2;1;2
99c3226b1c727ed665c57b1e418c5c2ea51fa8e1;529;2;0;2
99d0c2d0bc50a1dd70765c6d066158a9d7231f9f;250;2;1;0
99df778d3bb2dbd36c73ca605d39c9d120cec7a5;900;1;1;1
99ec209908caf872b7a13470559b27fc7eec37f3;663;1;1;7
99ed26c3a1088458ae65edbdef18710a445baa4f;160;9;1;1
99fe1456f579f8fd0cce9e4f45f3476d00ae7117;740;2;0;0
9a0fbee1ec4b3cc21bc7417f3321218f3cb3aaf8;200;3;0;3
9a1bbdf23fe1235623befbbd30ea8bdcb844664e;1042;1;1;2
9a38db67e43a1c408ea1ab1ff72eea951d3c52a3;260;9;1;0
9a4607e077f3e180b7d19f5ab724d2c85428c625;75;0;1;2
9a496c7612453eab4671dbe059faa53d37649880;400;2;1;2
9a507397ac69104b36163d1ea4cdfad5625355a5;345;3;1;3
9a628cdbf23dacf86c78a00d14e7dda9174421bf;560;1;1;1
9a7a6eac6f5a4ca73af0da705df0b800602e3950;470;3;1;3
9a80837bb890a8146e22df75e902d4903df2590e;1105;0;0;0
9a9eae8ec2154ee0deb22af017503f0bcca86d86;1365;1;1;1
9aa6c070245715d87b650c23992aba9f88171d1d;1100;6;1;6
9ac3e3704d9d556a58a42625eb66ef5056614bcb;686;3;1;1
9ac4a4252724f7ca65184ef8705c549fd84ae32d;350;9;1;0
9aca9dcbed66557596afa8d471d7ce7b924394bf;130;9;1;9
9add1e3ad691e833ab7f8572eeb8d8c55c4af0b6;200;9;1;9
9b056721c868d20a0b780c27cabc4ae1564be10d;1046;1;1;1
9b075997de1006dc3467c8e142f218558f0e2f37;350;0;0;0
9b10e7a2383a6062b2d83f7ae5d8f4318fd44098;287;2;0;2
9b3e179c04d076602bb86a4222c09c0fe82b38ef;571;9;1;9
9b4108264d8346b829519097a7cc1b41294a9b34;584;1;0;7
9b5b135ce05561e17a20e1359709489916857782;419;2;0;2
9b8275c9846f6303e3e49999aaec1c2f842002cb;234;2;1;0
9b9b44445996e8680a13bf9eca093fe79d4d5793;600;1;0;7
9bb19b33b6c32fde1deb60d31866af6ff16e0926;410;9;1;1
9bb69d831ecb4a60473869f95ddc1aae0cc5b316;310;2;1;2
9c10b13c2e5b9673f2346e7c92db7ac6a2e1986c;130;6;1;6
9c12f87ed2d71b16faf84d87a5c3ca545f43aecb;700;2;1;2
9c4b016235bf288c2ca71eef9b2e0bcea5e51188;201;1;1;1
9c4be5233d405ed1a2dc7a8ab80c87ef641b8f2e;669;9;1;2
9c6bc34e2227211893c239a06047ef189e1201c6;180;6;1;1
9c6d0aad5f30e9c8465c671bd0a3cde24e4d1614;510;1;0;1
9c8e1ad1561c8c120734d6c3218c9d8962d59d45;1122;2;0;6
9c90430b7ffbac9903c75afc7e44965ea36c5b45;1250;1;1;1
9ca4183b15fa43160af6fda3f27e5c1948be7d22;405;9;1;9
9ca47570c4fa68bf6022d541a7d293fde0bf3c8b;280;2;1;2
9cd5f68e9bfbbc0d19632a4cad096a52ef7dafe7;445;2;0;1
9cead3ff54d08a7be630b75dd0badfc9c14b55ae;610;2;1;2
9cf83cb4fdeb736f5c41ab249a70afa722b83829;600;9;1;2
9cfc8d2f6f75097d1046c81106203ebc51c377fb;216;3;1;9
9cff91602f0c66483c3a4263cab1398fdd92e121;300;2;0;0
9d4127cd3c10ff4e2d414c83ec6e2ee116de97a6;645;6;0;6
9d54643a5fd1929cf0dfc3d2443fc8d665afc5e9;310;2;1;2
9d8661970844807be661d0cfe5a71596e05632ad;600;2;0;2
9d99b8dc370b0e32f6a84752a2f3773d89bfca8b;600;2;0;2
9d9bbd871810b35c52e6102f0f34e49a8436bf82;509;1;0;1
9d9e5abb86c75622af72614db4f3539b74a3ba97;410;7;1;3
9da713ab91c4dc25f35172a0aa439ec009e140f4;541;9;1;0
9db699f4cfc90c9f5dcea2784448504288b50964;1466;1;0;1
9dc72c70b8a2974804b6ec00cd2f09d0466f0702;1133;0;0;9
9dcfc1ab9b622c0ab3e6f33b66cf0659fd69e85a;620;2;1;2
9ddf3965098c88a2ee93928b9ec1285347176eb9;100;9;1;9
9de25c7ecc80dff222a7c6ce43df6b833935a438;250;0;1;2
9de76fcdf442f7cd334c3761aeb8246478187972;100;9;1;9
9dee104e862c81322e32d5816e939e1b5b172ff2;300;2;1;2
9e1e92fc59804d6e2489ed23656fb9225c406a3b;310;2;1;0
9e3d35cb795f0df44570b21394e41e0a421e8e07;600;2;0;3
9e3f777286914e408d218ae76eefa93275454bff;4136;5;1;5
9e44b75996d3a515928817d6b08b2ebbb36317d7;120;1;1;1
9e49c9d4261313ee767575e7ff65bfefccc8e0c3;250;2;1;1
9e7463d564a01c22dd54c75eb175e9c40abe59d0;0;2;0;2
9e7aa4c9291ec1abe28e52aa06c43827ee7f7b82;715;3;1;0
9e8808c111992b77e4dd7677f705aec8b305774b;193;0;0;0
9ea7817b042620a17bdfdfaac206b63037b62e62;260;1;1;1
9ebaf911cbfaaec35621c31dc4c3f6e90ce61095;140;3;1;1
9ec9f4064dc93250deed878ab4cb98bcdf2ae23c;790;2;0;3
9efc41e5430aff4b54837cbac0cab236b3061304;210;9;1;0
9efdb7309ca4390e15f4e4b08617b220cf76830a;1049;2;0;2
9f1b24e99af21e62773ffc1bbdafcee630aa2010;300;7;0;7
9f248d4d2f7d0835131e2044004b06bb913c6840;261;2;1;9
9f28b1ba7a9531f0f530f358922124686583abec;900;2;1;9
9f2cbe7a42ded3022a4c532830eaedc0bbe5fb7a;320;1;1;1
9f2d35f5d16c9b7e26401f49f299abb090c3ae9f;404;9;1;0
9f4c0e93fda1a9c3a31051d991abc6bad85ccf56;540;9;1;9
9f505e669df3d2dc4fe1dfa0597439d06c09b167;1144;6;1;6
9f59549b01433150b1d03d90c447e920d9be60fb;249;0;0;1
9f71357f9c2df2ec118fb787be056609a284b987;510;1;1;1
9f7e07b980907b23287cf13077797aecba4eb9cb;230;0;1;0
9f878a0a7f0c48ad89032b69f633cb2f58e06596;888;0;0;2
9f8a0be1e6573e533c23eee056bc777c46c3a174;240;2;1;0
9f980ac292b2c394609418c52bcbed6f54aaa444;190;0;1;0
9fab4dfdfcc8080f720a9504d09f58090a31fa85;1544;1;1;7
